gene_name	condition_A	condition_B	p.value_frac	p.value_total	gene_count_condition_A	pel_count_condition_A	gene_count_condition_B	pel_count_condition_B
6076	3	1	0.30575	1	9.52974741400664	-1.0748173254737143	6.506179806993094	-0.9913757229331885
6076	3	2	0.98825	0.01575	9.52974741400664	-1.0748173254737143	9.854643637957063	-1.460839870990636
6077	2	1	0.99825	0	1.6556228629484355	-0.30267618284218306	2.60070594405323	-0.9337995041439808
6077	3	1	0.185	0.33275	2.5269211741738395	-1.1189504466141824	2.60070594405323	-0.9337995041439808
6077	3	2	2.5e-4	1	2.5269211741738395	-1.1189504466141824	1.6556228629484355	-0.30267618284218306
6078	2	1	0.996	0	3.735462033268867	0.4740522364957422	5.392257313337945	-0.015103006992613868
6078	3	1	1	0	3.5900640099951815	0.9721169814931216	5.392257313337945	-0.015103006992613868
6078	3	2	0.991	0.222	3.5900640099951815	0.9721169814931216	3.735462033268867	0.4740522364957422
6079	2	1	0.67075	0	4.408361896209698	-0.8768278074216819	5.4612801937404445	-0.9535863367508818
6079	3	1	0.5715	0.00425	5.043217371762193	-0.9178720976877327	5.4612801937404445	-0.9535863367508818
6079	3	2	0.40325	1	5.043217371762193	-0.9178720976877327	4.408361896209698	-0.8768278074216819
6080	2	1	0.642	0.0475	3.8112425831883345	-0.3713451809308262	4.072333844932407	-0.44083011032011116
6080	3	1	1	0.00125	3.569168631208638	0.20576687501164068	4.072333844932407	-0.44083011032011116
6080	3	2	0.99875	0.0925	3.569168631208638	0.20576687501164068	3.8112425831883345	-0.3713451809308262
6081	2	1	1	0.06175	4.035780090726477	-0.25402564584031684	4.287744013026225	-1.0435353818338253
6081	3	1	1	0.67425	4.360595425397429	-0.1967266793224364	4.287744013026225	-1.0435353818338253
6081	3	2	0.62	0.97525	4.360595425397429	-0.1967266793224364	4.035780090726477	-0.25402564584031684
6082	2	1	0.88	0.0015	3.4297275313035267	-0.023395313237113358	3.9528378308949588	-0.2580614883550877
6082	3	1	0.37825	0.157	3.7755598527590584	-0.32059234958888383	3.9528378308949588	-0.2580614883550877
6082	3	2	0.066	0.9765	3.7755598527590584	-0.32059234958888383	3.4297275313035267	-0.023395313237113358
6083	2	1	0.979	1	4.269663050602648	0.6932897483139627	2.8790471557029864	0.17166273110284866
6083	3	1	1	0.6685	2.9722386670426166	1.145013640926843	2.8790471557029864	0.17166273110284866
6083	3	2	0.9755	0	2.9722386670426166	1.145013640926843	4.269663050602648	0.6932897483139627
6084	2	1	0.892	0.06275	2.7326735124279047	0.4980753876381384	3.0083826891800065	0.24920213907552458
6084	3	1	0.9965	0.04275	2.6770707820667283	0.8017103438493496	3.0083826891800065	0.24920213907552458
6084	3	2	0.92525	0.38225	2.6770707820667283	0.8017103438493496	2.7326735124279047	0.4980753876381384
6085	2	1	0.03625	0.99575	4.544367575305849	-1.2999190970387762	4.143332622929931	-0.972672638772532
6085	3	1	0.867	0.559	4.1689082736053855	-0.7684747955636433	4.143332622929931	-0.972672638772532
6085	3	2	0.99875	0.00725	4.1689082736053855	-0.7684747955636433	4.544367575305849	-1.2999190970387762
6086	2	1	1	0	1.752569318162819	-0.7222533093466648	2.5191652650513654	-2.0815268819322292
6086	3	1	0.99925	0.7195	2.613597689704239	-1.3483638700980582	2.5191652650513654	-2.0815268819322292
6086	3	2	0.00375	1	2.613597689704239	-1.3483638700980582	1.752569318162819	-0.7222533093466648
6087	2	1	0.01525	1	5.1891140324782175	-1.3167565671306922	1.4599597855383135	-0.8439617354679203
6087	3	1	0	1	5.055222195133135	-1.6921828700619006	1.4599597855383135	-0.8439617354679203
6087	3	2	0.01775	0.18675	5.055222195133135	-1.6921828700619006	5.1891140324782175	-1.3167565671306922
6088	2	1	0.97225	0	-0.6953022746353512	0.06546643845766242	0.7760878988087611	-0.6976790630132625
6088	3	1	0.79075	0.0035	0.07509268671771842	-0.4123849247188678	0.7760878988087611	-0.6976790630132625
6088	3	2	0.146	0.986	0.07509268671771842	-0.4123849247188678	-0.6953022746353512	0.06546643845766242
6089	2	1	0.99975	0	1.996698198276184	0.3549882505477929	2.8776125241245802	-0.36456872669154294
6089	3	1	1	0	1.813087429211039	0.9129077301685348	2.8776125241245802	-0.36456872669154294
6089	3	2	0.98825	0.18975	1.813087429211039	0.9129077301685348	1.996698198276184	0.3549882505477929
6090	2	1	0.99975	0	3.661623500275864	0.05153409527150196	4.752107765257572	-0.6371159176680716
6090	3	1	1	0	3.3200300920958186	1.102865749042313	4.752107765257572	-0.6371159176680716
6090	3	2	1	0.03275	3.3200300920958186	1.102865749042313	3.661623500275864	0.05153409527150196
6091	2	1	0.72775	0.01225	2.325445814131024	-0.1264733733256636	2.721459578700022	-0.2482977786517906
6091	3	1	0.99725	0.0035	2.2004069894572438	0.36122165781838833	2.721459578700022	-0.2482977786517906
6091	3	2	0.988	0.25475	2.2004069894572438	0.36122165781838833	2.325445814131024	-0.1264733733256636
6092	2	1	0.5965	0	1.7676561027941542	0.5698829747771336	3.1642614907355373	0.526615796126715
6092	3	1	0.7505	0	2.4359593736989273	0.6586364605492729	3.1642614907355373	0.526615796126715
6092	3	2	0.65275	1	2.4359593736989273	0.6586364605492729	1.7676561027941542	0.5698829747771336
6093	2	1	0.498	0.9995	2.0460412862285793	-0.6047734494721445	1.4076525491479184	-0.6071839154389722
6093	3	1	0.9825	0.80675	1.5893769813237033	-0.05061248174130255	1.4076525491479184	-0.6071839154389722
6093	3	2	0.9905	0.011	1.5893769813237033	-0.05061248174130255	2.0460412862285793	-0.6047734494721445
6094	2	1	0.12975	0.7195	-2.4016323008873135	-0.9406259271094978	-2.8116217129071126	0.04916040009869828
6094	3	1	0.15975	0.471	-2.858212823581632	-0.8908762286962224	-2.8116217129071126	0.04916040009869828
6094	3	2	0.52475	0.268	-2.858212823581632	-0.8908762286962224	-2.4016323008873135	-0.9406259271094978
6095	2	1	0.125	0.98175	2.4804123529879334	0.0728727083629505	2.1043152016333453	0.318700952686211
6095	3	1	0.71275	0.8675	2.314963076205224	0.44278697187814897	2.1043152016333453	0.318700952686211
6095	3	2	0.958	0.18	2.314963076205224	0.44278697187814897	2.4804123529879334	0.0728727083629505
6096	2	1	0.72525	0.17525	3.9836647289232476	-0.07989554777275909	4.142105145359121	-0.19617662736537209
6096	3	1	0.99975	0.009	3.718972480530775	0.46550378060704056	4.142105145359121	-0.19617662736537209
6096	3	2	0.9975	0.071	3.718972480530775	0.46550378060704056	3.9836647289232476	-0.07989554777275909
6097	2	1	7.5e-4	0.999	5.502228319139603	-1.5988399337645438	5.05028960388149	-1.091671049294201
6097	3	1	0.738	0.66025	5.11520625612075	-0.9816721570567326	5.05028960388149	-1.091671049294201
6097	3	2	1	0.005	5.11520625612075	-0.9816721570567326	5.502228319139603	-1.5988399337645438
6098	2	1	0.11	0.944	-1.4907254237568321	-0.5569839415235918	-2.3867269113952165	0.36551329466127
6098	3	1	0.0245	0.98875	-1.1137343348324635	-1.161644457942408	-2.3867269113952165	0.36551329466127
6098	3	2	0.1935	0.7895	-1.1137343348324635	-1.161644457942408	-1.4907254237568321	-0.5569839415235918
6099	2	1	0.08375	0.88075	5.278990406444688	-1.2392002306358254	5.099781809594699	-0.9947792408455569
6099	3	1	0.06825	0.7065	5.178846625810778	-1.2612813444358284	5.099781809594699	-0.9947792408455569
6099	3	2	0.43725	0.25725	5.178846625810778	-1.2612813444358284	5.278990406444688	-1.2392002306358254
6100	2	1	2.5e-4	0.22275	5.1079611507908	-1.8298699723960592	5.224187052246478	-1.2307289718743923
6100	3	1	0.34575	0.63175	5.277860049896017	-1.2973889866326842	5.224187052246478	-1.2307289718743923
6100	3	2	0.99925	0.86775	5.277860049896017	-1.2973889866326842	5.1079611507908	-1.8298699723960592
6101	2	1	0.18925	1	2.601085035038673	-0.0414126902576389	1.6468823213458708	0.16102238218461445
6101	3	1	0.164	1	2.4554168098703215	-0.059250001080681826	1.6468823213458708	0.16102238218461445
6101	3	2	0.46775	0.20225	2.4554168098703215	-0.059250001080681826	2.601085035038673	-0.0414126902576389
6102	2	1	0.00625	0.9935	5.461005343076794	-0.2354628716446884	5.037762805146343	0.22009072015803102
6102	3	1	0.11125	0.7135	5.135992506606891	-0.01018025128260112	5.037762805146343	0.22009072015803102
6102	3	2	0.873	0.02725	5.135992506606891	-0.01018025128260112	5.461005343076794	-0.2354628716446884
6103	2	1	0.99975	0	3.1461338233637157	-1.0951828618300783	4.970509729721239	-1.7586330692968146
6103	3	1	0.997	0.03425	4.706039206387847	-1.2650747413097896	4.970509729721239	-1.7586330692968146
6103	3	2	0.171	1	4.706039206387847	-1.2650747413097896	3.1461338233637157	-1.0951828618300783
6104	2	1	0.67125	0.03525	0.792034180354909	-0.5616886754695718	1.1712633851335408	-0.6894657074918373
6104	3	1	0.50225	0.878	1.4044585094355932	-0.6883633744507268	1.1712633851335408	-0.6894657074918373
6104	3	2	0.31725	0.99825	1.4044585094355932	-0.6883633744507268	0.792034180354909	-0.5616886754695718
6105	2	1	0.72025	0.0575	4.002098513458178	-0.2925576972072905	4.264160321421391	-0.39967032214216336
6105	3	1	1	0	3.248544430919802	0.7846854540342931	4.264160321421391	-0.39967032214216336
6105	3	2	1	0	3.248544430919802	0.7846854540342931	4.002098513458178	-0.2925576972072905
6106	2	1	0.54825	0.0375	1.9324995099106894	0.6885523154351605	2.268227678645667	0.6615260375849706
6106	3	1	0.6805	0.01425	1.840474447564704	0.7645857814958341	2.268227678645667	0.6615260375849706
6106	3	2	0.63125	0.33925	1.840474447564704	0.7645857814958341	1.9324995099106894	0.6885523154351605
6107	2	1	0.5715	0.228	4.456785224940528	0.09979002332324116	4.579463957973326	0.06716626040249227
6107	3	1	1	0	3.8385065758824037	0.8469017707461456	4.579463957973326	0.06716626040249227
6107	3	2	0.99975	0	3.8385065758824037	0.8469017707461456	4.456785224940528	0.09979002332324116
6108	2	1	0.496	0.62175	1.6332803109654042	-1.6387966861024896	1.5808345024841317	-1.6368928337732993
6108	3	1	0.334	0.692	1.669539479423399	-1.7596509843099843	1.5808345024841317	-1.6368928337732993
6108	3	2	0.329	0.581	1.669539479423399	-1.7596509843099843	1.6332803109654042	-1.6387966861024896
6109	2	1	0.00975	0.96175	2.1894322396655737	-0.06029493407583507	1.8551967432196035	0.4571883691438339
6109	3	1	0.018	0.99925	2.5585653036587983	-0.03157806379718387	1.8551967432196035	0.4571883691438339
6109	3	2	0.54875	0.9715	2.5585653036587983	-0.03157806379718387	2.1894322396655737	-0.06029493407583507
6110	2	1	0	0.066	4.834573289919511	-1.5293896313543012	5.064781158529473	-0.8320470984602761
6110	3	1	0	0.96725	5.340720772509178	-1.8408566350055033	5.064781158529473	-0.8320470984602761
6110	3	2	0.02925	1	5.340720772509178	-1.8408566350055033	4.834573289919511	-1.5293896313543012
6111	2	1	0.3685	0	3.4602372565283046	0.6839748572545825	4.692507770584969	0.7553819270440467
6111	3	1	0.19325	0.001	4.088763825701745	0.58261907956903225	4.692507770584969	0.7553819270440467
6111	3	2	0.2995	1	4.088763825701745	0.58261907956903225	3.4602372565283046	0.6839748572545825
6112	2	1	0.74175	1	1.7740480517518908	0.4879422552148531	0.4122992616672254	0.31159284657975916
6112	3	1	0.8985	0.99975	1.279062290580784	0.6630042735019901	0.4122992616672254	0.31159284657975916
6112	3	2	0.766	0.01075	1.279062290580784	0.6630042735019901	1.7740480517518908	0.4879422552148531
6113	2	1	0.22175	0.9995	-0.530655742239059	0.503415558612686	-1.9223954480990613	0.8970823804764176
6113	3	1	0.7375	0.71525	-1.5976755460096972	1.3153774483765917	-1.9223954480990613	0.8970823804764176
6113	3	2	0.92825	0.0145	-1.5976755460096972	1.3153774483765917	-0.530655742239059	0.503415558612686
6114	2	1	0.307	0.004	-0.5159824041796748	0.13981591802616491	0.3066243926770281	0.35509516386247175
6114	3	1	0.476	0.1475	-0.00580530414970098	0.32871768822245273	0.3066243926770281	0.35509516386247175
6114	3	2	0.67325	0.92225	-0.00580530414970098	0.32871768822245273	-0.5159824041796748	0.13981591802616491
6115	2	1	0.03725	0.80575	2.4192267817697344	-0.4657363484226783	2.254909513837917	-0.08402851056386265
6115	3	1	0.5945	0.22675	2.111749790817336	-0.03436077778045484	2.254909513837917	-0.08402851056386265
6115	3	2	0.973	0.05275	2.111749790817336	-0.03436077778045484	2.4192267817697344	-0.4657363484226783
6116	2	1	0.00175	0.8195	0.31611716346057095	-0.7929610233816242	0.0833371289761849	0.19398282341633283
6116	3	1	2.5e-4	1	1.0195340176309458	-1.0381128462594809	0.0833371289761849	0.19398282341633283
6116	3	2	0.227	0.99975	1.0195340176309458	-1.0381128462594809	0.31611716346057095	-0.7929610233816242
6117	2	1	0.585	0	1.8653458997694683	-0.29177896237053313	2.926011541088056	-0.33778361971606397
6117	3	1	0.5275	0	2.1494540901379215	-0.3275867086501284	2.926011541088056	-0.33778361971606397
6117	3	2	0.43575	0.9385	2.1494540901379215	-0.3275867086501284	1.8653458997694683	-0.29177896237053313
6118	2	1	0.08625	0.96425	3.794756739805859	0.07051534223205075	3.480932455200197	0.34087700674304217
6118	3	1	0.76325	0.0025	2.957243386497436	0.4888233129204489	3.480932455200197	0.34087700674304217
6118	3	2	0.9775	0	2.957243386497436	0.4888233129204489	3.794756739805859	0.07051534223205075
6119	2	1	0.73975	5e-4	3.8481833294217433	-0.8811876803708016	4.3501818125839575	-1.0071565892756094
6119	3	1	0.933	0.00775	3.9445220035154973	-0.7235287599091156	4.3501818125839575	-1.0071565892756094
6119	3	2	0.8055	0.72975	3.9445220035154973	-0.7235287599091156	3.8481833294217433	-0.8811876803708016
6120	2	1	0.952	0.7475	2.201648051034394	0.6082554473976762	2.0792388132702824	0.2306086241004771
6120	3	1	0.99175	0.32	1.9873756966389586	0.762759995832119	2.0792388132702824	0.2306086241004771
6120	3	2	0.75	0.14675	1.9873756966389586	0.762759995832119	2.201648051034394	0.6082554473976762
6121	2	1	0.7975	1	4.0432513004601365	-0.9383632527664343	3.5371256127325905	-1.0933390815415076
6121	3	1	0.99875	0.94325	3.7871141719682484	-0.5508438784529056	3.5371256127325905	-1.0933390815415076
6121	3	2	0.9835	0.05075	3.7871141719682484	-0.5508438784529056	4.0432513004601365	-0.9383632527664343
6122	2	1	0.68875	1	1.8319489258223332	0.024916352062018678	1.0523926156183299	-0.1014137831944216
6122	3	1	0.9995	0.76625	1.2168534802618018	0.7172607014713469	1.0523926156183299	-0.1014137831944216
6122	3	2	0.99825	0.002	1.2168534802618018	0.7172607014713469	1.8319489258223332	0.024916352062018678
6123	2	1	0.70775	0.9975	3.7086538172437407	0.08041955622435593	3.2397302939679693	-0.03235558661201594
6123	3	1	0.9595	1	3.992328274425649	0.30877375780109584	3.2397302939679693	-0.03235558661201594
6123	3	2	0.875	0.94075	3.992328274425649	0.30877375780109584	3.7086538172437407	0.08041955622435593
6124	2	1	0	0.9995	3.473064197196168	-0.9992541488041761	2.9019496753015064	-0.37668468819339507
6124	3	1	0.1185	1	3.7681134112639425	-0.6050192208465945	2.9019496753015064	-0.37668468819339507
6124	3	2	0.97475	0.9625	3.7681134112639425	-0.6050192208465945	3.473064197196168	-0.9992541488041761
6125	2	1	0.50925	0	5.992668995787471	-0.6167778757908193	6.929028782320314	-0.6254732921035815
6125	3	1	1	0	6.2611878980891795	0.27247688375534873	6.929028782320314	-0.6254732921035815
6125	3	2	1	0.951	6.2611878980891795	0.27247688375534873	5.992668995787471	-0.6167778757908193
6126	2	1	0.86225	0.99775	3.0278516076781585	-1.6584572853458703	2.60264340373448	-1.8916386916208672
6126	3	1	0.996	0.99525	3.002663502244774	-1.3518591186746174	2.60264340373448	-1.8916386916208672
6126	3	2	0.941	0.429	3.002663502244774	-1.3518591186746174	3.0278516076781585	-1.6584572853458703
6127	2	1	0.954	0.005	3.1040778311438184	-0.16111900252494116	3.5366484436062526	-0.4981548509613041
6127	3	1	0.92625	0.04925	3.2651850638351734	-0.21913154970256232	3.5366484436062526	-0.4981548509613041
6127	3	2	0.381	0.823	3.2651850638351734	-0.21913154970256232	3.1040778311438184	-0.16111900252494116
6128	2	1	0.0795	1	1.0746206218812286	-0.2795917357544723	-0.2489482682134263	0.17601026808891523
6128	3	1	0.0965	1	1.3127083393561558	-0.2653597723391581	-0.2489482682134263	0.17601026808891523
6128	3	2	0.52925	0.86	1.3127083393561558	-0.2653597723391581	1.0746206218812286	-0.2795917357544723
6129	2	1	0.06125	1	1.763926868509591	0.3348952007108923	0.3675666850725541	0.7489916618204691
6129	3	1	0.01675	1	1.9686766067148982	0.16789408522794846	0.3675666850725541	0.7489916618204691
6129	3	2	0.23775	0.84075	1.9686766067148982	0.16789408522794846	1.763926868509591	0.3348952007108923
6130	2	1	0.368	1	2.073053673378848	-0.007540073330130698	0.5919237931463472	0.0736038567605316
6130	3	1	0.92925	1	2.537132009628969	0.47158388177957816	0.5919237931463472	0.0736038567605316
6130	3	2	0.98525	0.99075	2.537132009628969	0.47158388177957816	2.073053673378848	-0.007540073330130698
6131	2	1	0.196	1	2.1445063752935134	-0.7179617994478087	0.5016584318079191	-0.4857375351043607
6131	3	1	0.1875	1	2.9430651437278366	-0.7193550156999506	0.5016584318079191	-0.4857375351043607
6131	3	2	0.49625	1	2.9430651437278366	-0.7193550156999506	2.1445063752935134	-0.7179617994478087
6132	2	1	0.97825	0	2.7369053045174114	-0.910553912678836	3.7082581946078976	-1.3071077846533448
6132	3	1	0.03375	0.8335	3.860248675502355	-1.6465108518117406	3.7082581946078976	-1.3071077846533448
6132	3	2	0	1	3.860248675502355	-1.6465108518117406	2.7369053045174114	-0.910553912678836
6133	2	1	0.96875	0.00875	-1.233729718602247	0.19677104436408369	-0.39609039080825625	-0.7175070434099569
6133	3	1	0.8825	0.24375	-0.6550486805021722	-0.1433253716935768	-0.39609039080825625	-0.7175070434099569
6133	3	2	0.2535	0.91325	-0.6550486805021722	-0.1433253716935768	-1.233729718602247	0.19677104436408369
6134	2	1	0.299	0.466	-0.7588439978064874	-0.36137235994220535	-0.7302688785560896	-0.10336119049365428
6134	3	1	0.24975	0.561	-0.6682018083933754	-0.446722912727129	-0.7302688785560896	-0.10336119049365428
6134	3	2	0.423	0.6005	-0.6682018083933754	-0.446722912727129	-0.7588439978064874	-0.36137235994220535
6135	2	1	0.28725	0.14075	3.189875363293882	-0.8532951190243363	3.3599434193853623	-0.7479482420460132
6135	3	1	0.94525	0.20975	3.2297509986190427	-0.44329137218802905	3.3599434193853623	-0.7479482420460132
6135	3	2	0.982	0.591	3.2297509986190427	-0.44329137218802905	3.189875363293882	-0.8532951190243363
6136	2	1	0.99825	2.5e-4	4.031527517623615	-0.052781412375837444	4.698930409166312	-0.5789339022031827
6136	3	1	1	0	3.6012216736271663	0.7871055921004566	4.698930409166312	-0.5789339022031827
6136	3	2	1	0.0075	3.6012216736271663	0.7871055921004566	4.031527517623615	-0.052781412375837444
6137	2	1	0.4505	0.20275	3.2081605838509204	-2.2230560237157295	3.3330946470561225	-2.195369840622253
6137	3	1	0.1495	0.686	3.4065629945270457	-2.420101663221897	3.3330946470561225	-2.195369840622253
6137	3	2	0.182	0.9045	3.4065629945270457	-2.420101663221897	3.2081605838509204	-2.2230560237157295
6138	2	1	0.99575	0.00475	3.324505666865901	0.259491243624999	3.791724560106612	-0.26793242578179444
6138	3	1	1	0	2.5745519858065213	1.129752330894489	3.791724560106612	-0.26793242578179444
6138	3	2	1	0	2.5745519858065213	1.129752330894489	3.324505666865901	0.259491243624999
6139	2	1	0.9705	0.0025	3.448250946971341	0.06395521304596558	3.913699872091806	-0.28528800209784544
