gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
230	1212.0790059821832	-3.1504051498361902	0.9191761405021955	-3.427422678873011	6.093398050246067e-4	0.022469405310282374
231	81.56708885505273	-1.7661385605592428	1.4135428600796818	-1.2494411103032879	0.21150378003837075	0.5156497116637965
232	409.0284674196003	-2.847568557736017	1.0373774635221584	-2.7449685942355084	0.006051668876280659	0.08926211592513972
233	2717.5805155924813	-0.23733195568123364	1.1134185917561268	-0.21315609191230095	0.831205214779893	0.9394848213029441
234	35.04865391088794	-1.5676007257625908	1.0689034739228989	-1.4665503144165695	0.14249842453609624	0.42259331335861683
235	1029.80236529094	-1.3131061305351022	1.1533008673621914	-1.1385633772550734	0.25488531071795606	0.5683865393016738
236	35.08346749355246	0.8602470584791869	1.0006229896284715	0.8597114671516733	0.3899481120720196	0.6888304973727293
237	46.727454012330185	-1.198165310974174	1.3026919393023995	-0.9197610538803208	0.3576976396489283	0.667853187952113
238	8.165014296567346	-3.637845227335891	1.4910974716410996	-2.4397098757950975	0.014699061582641428	0.15019368899879332
239	12.350998009832637	-1.7089470552807808	1.5890163489728704	-1.0754748095483302	0.28216220438124356	0.5905759139871395
240	4.098688187356043	-0.8883360711583702	1.710931791670582	-0.5192118560676134	0.6036130121374144	0.818414913763771
241	7992.883871510985	-0.75060447287403	1.250254772407703	-0.6003612139216541	0.54826553085888	0.7996258360157259
242	705.5791837404977	-2.1179558965264182	1.069821381697056	-1.9797285161441698	0.047734042515073606	0.2607693063323465
243	155.4759836716648	-1.613912287831436	1.0140569422709373	-1.5915401005165926	0.11148807826111252	0.386929212788567
244	139.6993326642074	-3.1729796956915566	1.099825496249247	-2.884984669397483	0.003914327227365714	0.06792509012193446
245	1856.0841097977361	-1.9428716994448545	0.9653319663107596	-2.0126461851978137	0.044151864529272784	0.24616047895225507
246	260.26853818201886	-0.4853599400090852	1.1103706943990277	-0.43711522868655983	0.6620277836295092	0.8491225920465444
247	246.48655350809895	-3.063605998010286	1.1016814301491722	-2.7808456366514784	0.0054217510410236765	0.0841798187948413
248	168.0665020631608	-0.3575004203890662	1.004574062689524	-0.3558726366395905	0.7219359488539886	0.8679211094079482
249	90.5000058447348	-1.606361633376002	0.9527453361232263	-1.6860346332550697	0.09178912885282602	0.3401836369413715
250	8399.57959016333	-2.4632561836504547	1.0499517849587656	-2.346065999351764	0.0189727475469963	0.17490501644887216
251	519.0172151508583	0.21441266316190213	1.1605091352759127	0.18475741090217718	0.8534193138535384	0.9471870323134506
